ID,pca1,pca2,cluster,Income,Recency,MntWines,MntMeatProducts,Kidhome
6878,-0.5487306048390466,-0.025501534568878565,0,27421.0,14,43,96,0
3310,-2.9817099542551855,3.1257766603453208,0,35688.0,94,73,90,2
2724,-3.438702473844328,-2.494615573820087,0,36143.0,33,12,1,1
948,-3.271987488291918,-1.0121655020894695,0,10245.0,32,4,7,1
6720,0.33736113115850364,1.1692730173401606,2,43795.0,11,314,53,0
6202,2.7913749083692165,2.2480191757321863,2,63381.0,78,571,142,0
2066,-2.2636385987856427,0.09178423342563716,0,38823.0,56,70,11,0
9799,1.1458634947495094,1.7963771928894383,2,83664.0,57,866,151,1
8318,5.435330932920871,-2.9942412919716825,3,90300.0,7,594,786,0
5642,-1.6564345722046074,-0.9229805188945729,0,62499.0,0,140,61,1
2669,2.860815315174576,-2.2312689321935864,1,74293.0,66,375,335,0
455,-1.1816701237351714,-0.7583873900448608,0,51012.0,86,102,63,0
7683,1.4691715994896857,1.4673291918953322,2,70777.0,80,554,113,0
3428,3.737386863920516,-0.8921091684010588,1,68682.0,56,919,505,0
7414,-2.4950062767502015,1.6346804922239,0,43824.0,18,96,42,1
6354,-3.314055832116201,-1.035462939515089,0,15345.0,51,5,16,1
798,-3.4754533323035774,-1.3855708116726155,0,23442.0,71,2,6,1
8213,-2.5189385400329614,-0.2601008942812974,0,14515.0,71,6,9,1
2488,-3.141834983012734,1.0890852044413495,0,31395.0,80,23,25,1
9999,3.26847381526749,0.4819280370347741,1,75276.0,2,610,125,0
7617,-2.518861385208554,1.084330147473881,0,42373.0,83,67,61,1
615,-0.6531459669151576,-0.6554091558728695,0,30507.0,29,65,74,0
2552,-0.599759241049404,4.61762012615771,2,55521.0,11,416,26,1
194,-3.490922431755684,-0.5238245144172848,0,48006.0,55,23,11,1
3645,-2.7758150473871392,-0.2887090987634721,0,27213.0,19,19,26,1
8890,-1.7378024640193412,0.9777656187198732,0,65808.0,1,155,80,1
5049,-3.3096816008137995,-0.8581124815221703,0,30351.0,19,14,24,1
9973,-0.48413105807832546,3.2630307363406126,2,50437.0,28,370,92,0
7301,-2.752481717477635,-0.6551106861761994,0,23616.0,76,4,11,1
10882,1.311512002507585,0.6155042790241707,2,53858.0,50,407,221,0
7030,4.845074924334995,3.219630400044898,2,66465.0,1,1200,204,0
7422,-0.4349708026569887,0.29129465392414383,0,46923.0,90,85,54,1
3523,1.906493121938707,1.108606620801764,2,75072.0,83,583,309,0
7106,2.7367737785122817,-1.2798582912231524,1,75865.0,73,483,591,0
6504,-2.648395499959366,-1.3654268019969902,0,19789.0,24,2,9,1
5067,5.447745108272677,-3.3040911898065715,3,80134.0,11,966,282,0
4216,7.1101513404580245,-1.9041893527462586,3,91065.0,33,822,108,0
8581,0.18668582292534025,4.822118542197603,2,49505.0,4,604,100,1
5929,-3.184546961023377,-1.214134314793055,0,37401.0,14,19,19,1
3129,-3.2461197932141808,-1.7745775933561783,0,30096.0,30,5,11,1
6528,-3.8986375479861928,-1.782835329574306,0,18492.0,75,2,2,1
1361,4.406004387898029,-2.633195169416603,3,82584.0,26,1076,103,0
6932,5.607345320241274,-1.23881084848904,3,93027.0,77,1285,716,0
7284,-3.9986384836469577,1.1135569322138157,0,48686.0,8,10,7,1
1340,7.983887641699109,-3.0275593931535467,3,92910.0,42,551,792,0
8746,2.462886515859495,-1.1063891689601213,3,75433.0,28,800,297,1
5987,-3.4614854692495394,-1.7583799111792187,0,10404.0,52,2,11,1
3767,3.1769081931852345,1.3262697269683619,1,61314.0,1,378,189,0
3725,5.571427293924927,-3.4373350549304953,3,84865.0,1,1248,349,0
4324,0.14379746683844014,1.9353769857878445,2,42387.0,42,235,235,1
238,2.9502059768247593,6.301363502989955,2,67309.0,76,515,181,1
6694,2.9585277645996118,1.638167414563165,2,75236.0,27,438,400,0
498,-3.1548639672927017,-1.4079087371768768,0,30015.0,28,25,22,1
9347,-2.666559394303766,-0.698633236786796,0,50943.0,49,31,7,0
9699,1.3296072098603688,1.5991382497799953,2,67272.0,12,357,271,0
10664,-0.4387985515198709,1.9237975470608315,2,51529.0,14,400,35,0
5455,-2.747203980566222,-0.4096392273257455,0,32011.0,89,99,15,1
456,-3.501329031025535,-0.8186362963772217,0,7500.0,96,1,5,1
5012,-3.487556013774955,-1.467741412773933,0,28691.0,56,5,13,1
7495,-1.607859243121764,-0.15600030371790854,0,56223.0,72,77,31,0
5029,-2.943811382510695,-2.00030315699339,0,18100.0,14,3,2,0
10642,-3.425750209606187,-1.3235005984332358,0,30279.0,13,10,14,1
2106,-2.9153997855757576,-1.9681020485711462,0,20130.0,99,0,3,0
10364,-2.9758537247283994,-1.6708878388019446,0,23295.0,72,0,1,0
5954,-2.1571909011086254,-0.1875186161972995,0,42618.0,92,76,74,1
1137,4.954051839298202,-3.1986731164271642,1,81246.0,87,398,537,0
2541,-3.2907903821447073,-0.8355391476484186,0,24027.0,7,14,11,1
1142,0.03483933313468401,0.40347974927401936,2,55707.0,91,208,82,0
2276,1.9950591505991215,2.20135218183861,2,57959.0,71,430,322,0
2807,2.4658548270872136,2.505774073289929,2,56796.0,24,656,161,0
6471,-2.9100047919397216,-1.4184677932240615,0,36230.0,17,14,30,1
6131,-0.308566491919985,0.4497702488626184,2,70829.0,87,141,106,1
6233,2.274624383414057,2.7118290759913357,2,65991.0,21,507,364,0
4148,-1.8567321353877237,4.24930593803603,2,38988.0,90,164,103,1
4947,7.5100843145565515,-1.47111803264646,3,89572.0,44,606,974,0
3225,-1.2447671596878247,-0.3443811821161637,0,42207.0,71,116,72,1
7540,-0.9721294315499373,-0.2718481084878961,0,50300.0,52,143,60,0
10648,3.6673955394432958,-1.3604239428392284,1,66664.0,78,398,447,0
1992,1.2002761092511054,0.07766144545930118,2,60597.0,2,522,257,0
7851,3.7882119718294756,-0.9124317015017441,1,70165.0,60,161,253,0
8594,-2.1315763546638715,-0.05380566038410358,0,50520.0,25,112,6,0
7059,4.814478302772274,-2.0195646293944174,1,80124.0,47,483,398,0
2815,-2.6116238119963833,-0.7975670761945717,0,33183.0,46,7,39,1
2416,2.5217315257043147,-1.4272865323787998,1,66582.0,83,789,420,0
7999,4.452379165852421,-2.088926801629567,3,75261.0,17,1239,413,0
9213,-3.5476376665730864,-1.102676301218405,0,31880.0,13,4,5,1
9697,-0.01699013537186895,2.833992544449256,2,53790.0,86,335,127,0
3916,1.157534238010722,2.1865720347021758,2,49269.0,92,639,166,1
2021,4.9955965966883875,2.3656233908127753,1,61456.0,47,563,384,0
1581,-3.40174699572776,-1.719694530639337,0,37406.0,18,2,8,1
564,2.074510706987316,2.69708663949013,2,56937.0,81,746,125,1
6619,-3.5541767171591743,0.19240663140122258,0,38415.0,91,22,13,1
9081,-3.565920463512354,-2.176088993540237,0,20518.0,58,4,6,1
178,2.5893215430066365,2.7232874478304647,2,62503.0,40,478,193,0
916,-3.488134632565269,-0.7232034723726349,0,41644.0,67,20,4,1
5512,-0.23268814659059986,0.6541291842405784,2,55842.0,19,451,39,0
8970,0.22510851712581004,1.8959376228662022,2,62010.0,93,371,39,0
10581,-0.5544577750315538,2.2086857454175033,2,41124.0,41,281,84,1
5300,-3.025669093274757,-1.3659675100353152,0,38961.0,60,19,19,1
5154,-3.057881355835759,-1.3483331450948592,0,37760.0,54,26,13,1
8346,-1.253497690280176,-0.051247556146350716,0,32233.0,26,138,35,1
1676,-1.4143147856848288,0.7096702941072368,0,43057.0,30,213,44,0
9286,2.293150357688914,-0.6011929152431563,1,83151.0,93,407,100,0
2426,4.251723628910891,0.3972804506906382,1,78825.0,35,483,114,0
5172,0.8925651774014138,0.6958089989826457,2,65104.0,4,738,232,0
5562,0.9705778634981335,1.8105979554429374,2,60093.0,92,502,109,0
3436,-3.6886226523771266,-1.5079220819561907,0,14045.0,24,11,5,1
3921,-1.4111776123441326,-0.5294615805384686,0,28457.0,96,24,108,0
3403,4.3203417302423155,1.3810334782565028,1,78952.0,11,1170,594,0
22,-1.4633710383348422,0.49218978385547124,0,46310.0,99,185,88,1
10965,5.035831706330597,-0.7419371054496361,1,76005.0,72,983,389,0
9426,0.21756109499371218,1.44218288087214,2,58308.0,77,691,69,0
6605,1.504393941296035,0.5733175590618141,2,55614.0,85,504,131,0
3136,0.9785266486366548,1.7147082501427282,2,59432.0,88,317,265,0
8737,-2.557132060339409,-1.3699358961529502,0,55563.0,22,29,9,0
11088,2.7708589134920705,0.6324085082283613,1,78642.0,83,1396,322,0
716,2.3904802989878613,1.7275837715998903,2,67911.0,63,529,356,0
466,1.9350549821279301,-0.12258066204950084,1,65275.0,9,388,218,0
9135,-3.482645796498706,0.8257574755020237,0,27203.0,92,13,21,1
10623,-2.8079762102087416,-0.9283837499903518,0,48330.0,2,28,4,0
8151,-1.1670060301335354,-1.2366812801848912,0,24279.0,6,16,21,0
5140,2.1939491283792645,1.324017337633794,2,64355.0,66,1047,140,1
10160,-2.666559394303766,-0.698633236786796,0,50943.0,49,31,7,0
4945,3.171623303848634,2.128261743755823,2,53653.0,29,815,239,0
10584,3.1184000038490343,0.2244114679100668,1,65665.0,77,225,387,0
6071,3.557538401081213,-1.2684960325466499,1,81217.0,77,493,324,0
3386,-2.028477645873316,-1.741749384193826,0,34935.0,71,34,66,0
8939,1.873308049167873,2.6150984134652138,2,61250.0,49,382,65,0
9925,-1.8795559706036846,-0.4532950555400349,0,39665.0,97,127,56,1
4320,2.6593838464436823,0.8851471907679037,1,60152.0,6,325,300,0
5389,-0.6500167644224208,2.258820198613536,2,48920.0,93,238,68,0
6036,5.420134332773801,-2.2748735960339213,3,89120.0,78,1168,408,0
182,-0.7451004955683086,2.156725324799345,2,44124.0,62,284,55,0
203,4.573608797570614,-0.7380516997209471,1,81169.0,47,1288,613,0
11025,-2.868368992202219,1.4987757514817899,0,36443.0,9,65,46,1
10203,-3.450139585853207,-1.592427939751639,0,26095.0,77,11,9,1
4607,1.5726139285165304,-1.1104255623420185,1,71367.0,24,227,389,0
3711,5.648549144169076,-2.326889352319505,3,80184.0,19,1035,670,0
3696,-3.5325401120605906,0.209778985165462,0,30630.0,67,27,12,1
2532,2.9854775322139995,-2.131733012849069,1,73454.0,95,982,351,0
9214,-0.580510244145538,-1.2024275461562641,0,42691.0,48,179,64,0
4943,4.023601207422946,-1.1531522465814212,3,70503.0,73,1379,216,0
35,-2.1083827193059315,-0.6666823443077144,0,25545.0,35,32,64,1
2258,-3.3390007792181855,-1.233186239562929,0,32880.0,76,8,15,1
4322,2.6356646372118604,-0.724858133921489,1,77863.0,20,881,319,0
713,0.22224268811761172,-1.6527886655332962,1,50353.0,72,141,153,0
4702,4.342850218481573,-0.5778444951582935,1,61839.0,20,1000,379,0
3281,-0.9936909940665077,2.401109739062673,2,49154.0,69,206,67,1
702,0.6562092126115037,1.155113077750585,2,47682.0,80,162,83,0
2004,2.3499684282575055,-0.47207621568504327,1,72679.0,65,619,260,0
4769,-0.37192791126901464,2.8714024044895616,2,57954.0,52,456,24,1
4437,-1.6433888720460303,0.7072935413665258,0,65316.0,65,112,92,1
8724,-3.2155421400255007,-1.158013752024266,0,28567.0,57,11,22,1
10741,-0.9841343078893271,1.7657234176943128,2,47352.0,70,172,112,0
1991,-2.448353815846276,-0.7932735841272666,0,44931.0,0,78,11,0
6931,3.3689411865596743,-2.2799464221331625,3,76982.0,19,464,292,0
11096,-0.901738031486428,-0.17439991508803837,0,57247.0,50,99,32,0
304,-3.078872128454154,-0.6995631586216293,0,22944.0,67,19,19,1
3665,-3.0737355660243892,-0.49231272266498854,0,25315.0,46,1,8,1
10591,-1.6106114670531912,0.6490806585118437,0,43638.0,37,63,83,0
5036,-1.060034092196529,-0.05152909952431981,0,42710.0,38,252,42,1
5547,4.86241982529892,-1.8068999571939615,3,84169.0,9,1478,403,0
7822,1.2941744093108416,0.4847394140402925,2,54058.0,56,198,252,0
8541,-3.1453550877295164,-1.5021793963097152,0,24683.0,98,8,10,1
10955,3.498668175285392,-2.7347178071131935,1,85620.0,68,416,925,0
4368,-2.433799756982969,-1.2803618826852865,0,47850.0,72,42,43,1
9671,-3.0052656255358254,0.47913287785391895,0,19514.0,47,14,21,1
2256,-3.823646183224936,-0.3042882690438379,0,27159.0,33,17,3,1
4279,-3.198600133856023,-0.4589867755501578,0,39548.0,87,15,10,1
5371,-2.6142359433457405,-1.784266750710497,0,21474.0,0,6,24,1
9240,-0.07050657299185777,1.1762708244503775,2,60504.0,73,458,24,0
9460,-1.9027247464608814,-1.1301370566146438,0,22419.0,74,30,47,0
9504,4.097745399300754,-0.8480975416058198,1,81698.0,4,179,520,0
8692,-1.9589124347656508,2.6838871759193603,2,43462.0,50,90,97,1
448,1.5872991800967202,0.6304420470326311,1,54880.0,57,308,137,1
8314,5.563758919885538,-2.4889010580945197,3,79908.0,30,557,761,0
8420,-2.413046919805477,-1.5678306462421987,0,15315.0,27,7,13,0
3174,6.529759806029735,-1.4897342237342297,3,87771.0,61,1492,287,0
7685,-2.862819784630768,-1.4893306893323324,0,33039.0,4,30,12,1
3179,4.470553232634138,-1.9702634781848452,1,81741.0,75,249,940,0
9780,2.2813683649908403,1.9373668239458746,2,71499.0,12,465,132,0
10681,3.1508821129209785,1.5278204779281643,1,62466.0,13,129,259,0
10232,-0.7514538059570087,0.3165005105615783,2,48799.0,9,174,81,0
4184,-1.2855362535267185,0.05763334152451906,0,52157.0,48,189,29,0
9120,1.2409616596994597,2.0306496350738654,2,66565.0,80,747,161,0
891,-3.811429439768864,-0.3274187798054518,0,29298.0,60,6,2,1
10381,-3.0423368968306814,-1.0318615741841692,0,47691.0,43,14,3,0
3525,-3.7721746578377084,-0.0919055716683043,0,38200.0,19,12,4,1
6818,-0.6987646858786007,1.6079765731433726,2,44989.0,26,98,106,0
3526,-3.6452134717301283,-0.029960266077832882,0,38443.0,58,32,5,1
8181,-2.2438183714901805,-0.2514785617184809,0,38593.0,42,51,49,1
1029,-1.057662877797671,0.17341756100177538,0,64413.0,27,200,44,0
7369,-3.166075629104273,-0.9911243985497764,0,36959.0,56,25,25,1
2574,3.5084874024651196,0.06575548455991402,3,61996.0,27,1050,144,0
8159,-2.5302320212317353,0.8320322566242374,0,51287.0,10,117,22,1
1160,-3.566489837196812,1.0989199211437841,0,13260.0,48,9,17,1
10242,-3.0499031498424136,0.17606888764271053,0,47472.0,39,56,11,1
5253,-1.9374691390473926,2.2251666688187837,0,54603.0,85,145,46,1
5966,-1.7093444395840782,1.6984748079604142,0,45207.0,64,203,10,1
5314,-0.4402508005345094,3.0585691302600306,2,40689.0,69,270,27,0
5081,-3.4587540466884543,-0.075256793983023,0,47821.0,54,9,16,1
5123,-1.9587839973113308,-1.2013834860071515,0,27450.0,57,37,23,0
5756,-3.168826289391593,-1.4139084319674164,0,39453.0,64,46,7,1
8036,-3.134199346058599,0.35320237599887694,0,26850.0,10,31,13,1
9058,6.401225878947889,-1.9463091583375,3,79800.0,65,1060,530,0
5057,1.154313758493469,0.5696701469410342,2,61794.0,74,264,188,0
254,0.13565492615223504,1.4719009794255817,2,53863.0,4,399,30,0
4179,-2.39507625650221,-2.0079532504947286,0,24221.0,94,8,9,0
3710,-2.886242548317928,-0.9198482146665198,0,39684.0,41,19,35,1
7627,7.774686768196373,-3.576892660472688,3,92163.0,25,817,797,0
4501,4.597862538371987,-1.6494879867569407,1,69882.0,94,292,635,0
6424,-3.2029025980238193,-2.0486356452875283,0,33178.0,9,12,2,1
3075,0.24666991001125532,-1.688766945602992,1,59973.0,47,130,168,0
4992,-2.8980578442038123,-0.7640228210400105,0,17459.0,12,6,16,1
5252,-3.116868154100157,-0.8955350842075086,0,23910.0,80,16,18,1
7444,-3.62916367950752,0.16447840520550985,0,42169.0,20,19,9,1
6919,-2.915967201250904,-0.7688516711500335,0,26224.0,39,4,15,1
3537,-2.8011682666295274,-0.016403760955399933,0,31089.0,57,31,31,1
10277,-3.0244083338682,-0.3997424715322507,0,30081.0,27,36,2,0
2453,1.6158111410159295,2.337870011706877,2,62807.0,83,526,135,0
7972,2.5634278601572804,-1.4510332584580996,1,72906.0,79,400,519,0
895,0.2258440386129385,3.2074573486705646,2,61467.0,69,410,114,0
1177,-2.7027061444194085,1.3421880068941754,0,49618.0,77,80,26,1
7141,-2.3003774525315337,0.4160637583661059,0,21888.0,15,88,46,1
7232,-2.679953437629027,-0.780071318587363,0,42429.0,99,55,6,0
8477,-4.320167542726144,0.6500307552830674,0,26150.0,61,5,13,2
2457,-2.924834336467543,-0.25581547281679956,0,30801.0,23,8,5,0
988,3.234630223550861,-2.021418836517762,1,81168.0,84,410,592,0
7930,-1.1884318985215492,-0.9070663535693918,0,26877.0,74,101,76,0
4587,-0.7487945674968036,-1.0536095739940734,0,45006.0,90,162,53,0
6682,-3.4430521774510976,-1.0533963394635233,0,18978.0,41,2,1,1
6222,-4.314285423805187,0.7411298906597262,0,22574.0,28,25,8,2
10299,2.7035604304480163,0.7136368319566292,1,48240.0,73,389,248,0
3083,-1.3616712687004031,2.1982302317755193,2,45837.0,88,215,87,1
8953,-4.275544994588921,0.9160294915743185,0,35791.0,94,27,5,2
1503,-2.3311694898869986,-1.9624217477922938,0,117416.25,31,85,16,1
8650,-3.2173273468141033,-0.5884764747397823,0,54162.0,31,5,10,1
10862,-0.8534085732031687,1.0688790376650499,2,30522.0,6,179,83,0
2782,-0.5934371033953992,1.4846949916794023,2,54456.0,23,352,27,0
6941,-2.2732442242175206,-1.7037660012214315,0,31632.0,92,17,12,0
10972,2.6326777876622227,-2.5419201521916177,3,72298.0,52,625,169,0
10708,-3.3505936429738794,-1.6088820405742372,0,36975.0,50,10,11,1
6583,3.5340161487307737,-1.049722107746944,1,72635.0,54,390,323,0
3641,-3.3821169957987,-0.9122262635618225,0,13624.0,93,10,15,1
10156,3.585527834538302,0.4509852250494868,1,84196.0,56,215,507,0
4299,5.006812024560119,3.8242441819398394,2,70971.0,28,1001,572,0
3469,-3.08602041172343,1.1594226239649061,0,34487.0,94,19,33,1
5063,-2.3504565258111763,0.2719322790697836,0,28769.0,76,41,129,1
10727,2.9858603013648106,1.5103532909709225,1,69084.0,43,1181,199,1
9624,1.3065953637912109,-1.8339521058452086,1,65488.0,46,603,207,0
5156,3.1508821129209785,1.5278204779281643,1,62466.0,13,129,259,0
4376,-1.6968531762724455,-2.1580218830869597,0,32218.0,27,10,15,0
8923,4.527902465901554,-1.100914453376984,1,83917.0,12,514,732,0
8461,-4.377223212704388,0.09823710965904675,0,46102.0,3,14,1,2
6945,5.188906275194126,1.4898120086530948,1,84574.0,72,387,713,0
944,0.12227822334457518,0.24693482688398785,2,56181.0,6,121,69,0
1907,3.266431191288263,3.1039491880320913,2,63120.0,53,965,279,0
701,2.218169232943456,0.06807046891496227,2,73691.0,58,707,250,0
3856,2.7913749083692165,2.2480191757321863,2,63381.0,78,571,142,0
4149,3.065808322563026,-0.9562765031978167,1,76140.0,57,586,653,0
2131,2.1889809809365555,2.549123124307563,2,62859.0,37,1063,102,0
2942,-0.027461253957557594,0.5868126674829695,2,45906.0,20,305,27,0
1173,5.660746087530911,-2.6138116721428246,3,77632.0,73,1200,758,0
4381,-2.0748125984997516,2.113630699762527,0,46463.0,56,163,40,1
4611,8.481259310035478,-0.9337677696162601,3,105471.0,36,1009,104,0
3376,-1.6699061545912448,-1.0566486882774644,0,55282.0,9,125,73,1
4679,3.0165586071114308,1.8065143185772166,2,78710.0,42,721,152,0
10928,0.6373022302556275,1.3118124994833422,2,66886.0,28,315,62,0
4248,5.385831594181095,-1.926393631972146,1,98777.0,23,1000,711,0
6728,-3.3956498157296564,-0.7282793803300676,0,29103.0,38,16,17,1
6661,3.495787709175464,3.5074280121306725,2,67445.0,63,757,217,0
4725,-2.2442478771489647,-1.0694232824647156,0,50616.0,71,30,25,0
3277,-0.7619090909599081,1.7099173763637563,2,49431.0,9,219,100,0
5555,-2.1269967564054975,-3.8431605059502307,0,117416.25,81,1,1,0
2564,-1.7264968507938208,0.18120363986567375,0,61278.0,87,111,28,0
946,-1.2000507813608872,-0.652550145406168,0,26490.0,92,45,52,0
3867,3.4351356650654474,1.943046570167558,1,73059.0,36,410,420,0
6940,-2.350050922933201,1.959018916686808,0,46734.0,86,100,39,1
55,0.384419750366302,2.4803105920036583,2,56253.0,83,509,65,0
7093,-3.745921481522476,-1.8402507745349193,0,19986.0,74,3,5,1
5084,3.106563047130568,1.1285999180387318,1,58330.0,87,445,213,0
1777,-2.4322692620171944,-1.4468213761813582,0,25965.0,29,2,11,0
8162,-2.8357806455506607,-1.5844606321590784,0,14661.0,88,4,11,0
10826,-2.670936702269299,-1.4209791097547464,0,18690.0,77,6,7,0
8754,-3.0891906199078023,-0.7905644808498224,0,45068.0,25,14,3,0
1987,-3.219958352049912,-1.3622642423813023,0,21063.0,34,1,11,1
11007,-3.443441908344697,-1.1003076696825373,0,29187.0,43,26,6,1
7426,-2.079568103831589,0.4295742143101083,0,54690.0,76,111,37,1
9153,2.952291106665135,1.9896946513316958,1,59304.0,81,418,428,0
10379,0.06012745190975761,3.2433328600877553,2,59247.0,87,327,122,0
9204,2.307879289991805,0.6553544197257575,1,66731.0,33,371,194,0
3197,1.7054511134576384,0.5790304366401859,1,77353.0,38,275,107,0
2920,0.425433996632616,1.1066861539531987,2,52614.0,63,789,142,0
6961,-4.392771416758642,-1.1781435641660511,0,26751.0,26,1,5,2
4673,2.8579262048430385,1.3052964156114375,2,81300.0,17,1004,145,0
9937,1.4089119635018639,-1.5407606290679994,1,70337.0,75,187,149,0
8779,-2.020180870540783,-0.35497866684762375,0,36145.0,13,56,76,1
9596,1.7251948007242688,-1.1220312565307529,1,65295.0,19,365,117,0
2891,2.0401142687276623,1.9027873795653836,2,68118.0,51,595,123,0
4910,6.58607478952247,1.6248722205466886,1,68743.0,81,1132,384,0
75,0.4315361800112984,-0.6098219280912072,2,41039.0,32,34,137,0
10120,-1.4221917043943046,0.3320645687419849,0,38946.0,84,116,82,0
6327,2.1158126968941113,-1.7386287268487555,1,65777.0,87,565,435,0
10142,1.2244205491888256,1.1874216498963623,2,66476.0,99,372,126,0
9826,5.731098830890917,-1.0686651213477827,1,86857.0,96,899,838,0
1501,6.079751424218735,2.0452833404430293,1,117416.25,21,55,1622,0
10767,4.364972333973805,-3.0791815394529567,3,77845.0,40,760,480,0
7279,2.0031316659216802,-1.8949894783196757,1,69476.0,3,260,559,0
7230,0.6181111615366242,2.2549945838650944,2,50611.0,98,459,24,0
143,1.400592967651004,-1.630070551916413,1,61209.0,73,466,224,0
450,-1.139406918042608,-0.0068284883393516975,0,42315.0,90,67,80,0
9316,-2.8785896800325816,-1.8284107508586358,0,13084.0,29,2,7,0
6379,-2.6513559381244898,0.7995903606624167,0,47570.0,3,67,20,1
9239,-2.1768241980041902,0.5196160537756322,0,61923.0,94,92,18,0
8315,-2.979057040160904,-2.6809815216597794,0,34824.0,65,4,11,0
2868,-3.2966266434937053,0.9013516252383752,0,26518.0,33,20,28,1
10888,1.19678977040633,0.14376464106189665,2,45938.0,46,273,178,0
1277,4.23270707011748,-0.14935070306824566,1,78468.0,29,434,388,0
9977,1.064495385566591,1.2593602477406454,2,78901.0,99,321,309,0
10196,0.4306180710553758,0.4871111729099726,2,71427.0,26,212,177,2
6384,2.6316989070236034,1.626389970903533,2,71022.0,30,909,278,0
8029,4.722984999850172,-4.051803582398304,3,90247.0,27,1184,352,0
968,-2.0774399544599533,-0.2103363632010042,0,41335.0,24,112,21,1
6988,4.111821921028942,-0.8032873839785273,3,71952.0,93,656,455,1
4472,-2.9667280491601935,-2.2350001890870494,0,35682.0,34,23,8,1
6991,0.2869070293591018,2.3793801704886306,2,43185.0,88,537,42,0
3336,0.771945662378346,0.8543803469050668,2,66375.0,96,712,45,0
4301,-2.74926544084063,-1.73162323048787,0,35178.0,10,23,13,1
1940,-3.7151739139143656,-1.5624622819232612,0,25252.0,26,1,4,1
1272,1.935087994538335,2.7125543634115705,2,55250.0,49,664,83,0
1388,-2.592814430999509,-0.9069199348982119,0,33249.0,11,6,21,1
1044,0.9644081576151478,0.2944948895635614,2,58398.0,44,299,201,0
6969,-1.7157775556164703,-0.17159199893154814,0,50272.0,75,99,66,1
10479,3.1803311365031792,-2.228807355531144,1,76618.0,64,749,294,0
3619,3.97323637063444,-1.9777678041723774,3,87305.0,19,345,501,0
1715,-3.2120110707466383,-0.8713423365540156,0,25851.0,45,9,18,1
10159,3.653772514564032,3.588785414804844,2,58710.0,77,440,368,0
1463,-3.7099926929154368,-0.3735942303968056,0,45160.0,9,8,5,1
5114,0.8734399249977011,0.6902961179023682,2,74806.0,1,670,249,0
4990,1.8833178413131575,1.309703714389221,2,59111.0,90,524,134,0
4329,-3.692922538784642,-1.5515841841215086,0,18988.0,43,6,6,1
10936,5.492490577278893,-1.5888742549149326,1,72190.0,79,597,597,0
4692,-2.5683575697295846,0.2597435200253643,0,7500.0,19,7,12,1
7212,-2.7314415923560866,-0.8099670503544664,0,44794.0,99,54,7,0
6086,4.678038615295154,-1.133608827854857,1,80395.0,62,445,706,0
437,4.0416689122985305,-1.2457723906687583,1,75012.0,41,294,218,0
11171,-1.70903940187771,3.4387733590439726,2,56962.0,60,292,77,2
11101,4.028552825876518,-0.11889378727348854,3,89891.0,17,412,132,0
5329,-3.728300773900593,-0.39244320032800134,0,35946.0,24,8,3,1
610,-0.7501140404057354,4.186899455877105,2,53593.0,60,349,78,1
9384,0.1016776361103537,2.568982876268185,2,66373.0,57,328,124,1
5956,-2.2173944480986787,3.6213008965546334,2,45072.0,74,144,99,1
10430,3.021844172549544,-0.9751396415160276,3,89694.0,22,1126,211,1
7875,6.2845153204815,-2.1553125863464673,3,72025.0,46,967,617,0
7072,3.502991576870315,0.6118808184171246,1,67432.0,69,432,341,0
6255,-0.2663338951517859,-0.3694960718879311,2,70545.0,29,138,63,0
6516,-3.7543441261581014,-1.634007087879775,0,17487.0,37,0,1,1
5564,2.9481947233129824,0.9845545249741549,1,62882.0,26,509,497,0
5682,2.6729586958397884,3.0857809936344114,2,64108.0,8,948,86,0
7458,-3.1242148318003906,0.9441817004705494,0,34941.0,26,39,25,1
5237,-3.2830338023239802,1.7041950422245196,0,48767.0,79,28,21,1
7761,-2.495254191296531,-0.8070599984299412,0,38702.0,71,13,24,1
5278,3.413373417621583,-1.6110552041061423,1,82224.0,83,307,360,0
3560,4.674393402475481,-1.2482955860325842,3,83844.0,57,901,345,0
7235,-3.154259342798959,-0.9770368966552745,0,17003.0,37,2,12,1
10548,3.2834699856128884,-1.4734834322972312,1,71163.0,30,283,372,0
2281,-3.23182589062763,-1.8645391977015147,0,33697.0,34,4,7,1
4073,4.119185282085823,0.5479339460127858,1,63564.0,0,769,252,0
6974,3.9135561196831588,-1.0909331984090709,1,83443.0,89,518,742,0
7938,-0.2407114100664643,0.6460086266361601,2,51518.0,92,350,66,0
7094,3.106563047130568,1.1285999180387318,1,58330.0,87,445,213,0
3667,6.947059740659777,-1.310923837654731,3,80952.0,20,778,689,0
7723,3.7775519667291775,-0.9781076926218957,1,75507.0,56,709,374,0
3870,3.27969727763615,0.14353370668222915,1,63855.0,28,359,314,0
4012,1.8533275914915672,2.178824115439955,2,62220.0,55,799,375,0
5909,1.2061742167417813,2.1857798991932023,2,58512.0,25,895,101,0
10470,-2.6716525329414775,-1.2169193293541645,0,40662.0,0,40,23,1
6488,-2.330385819754342,-0.5441568685207199,0,38829.0,86,76,7,0
10270,-2.942756239151201,-0.9573512731328424,0,35523.0,8,11,22,1
6887,0.01447813317693483,1.6537614422831164,2,79146.0,33,245,223,1
6406,3.9084996477355487,-1.1783741309013822,1,78285.0,13,647,391,0
7573,-2.6222844609343596,-1.7218190579014498,0,31626.0,12,39,9,1
